3021, 1.0760, 4.930e-1,
3040, 1.1295, 5.540e-1,
3058, 1.2127, 6.120e-1,
3077, 1.3251, 6.250e-1,
3096, 1.4260, 5.930e-1,
3115, 1.4966, 5.390e-1,
3135, 1.5510, 4.910e-1,
3155, 1.5999, 4.380e-1,
3175, 1.6363, 3.720e-1,
3195, 1.6502, 3.000e-1,
3215, 1.6428, 2.380e-1,
3236, 1.6269, 1.930e-1,
3257, 1.6128, 1.580e-1,
3279, 1.5924, 1.210e-1,
3300, 1.5733, 1.030e-1,
3322, 1.5577, 8.360e-2,
3345, 1.5413, 6.680e-2,
3367, 1.5265, 5.400e-2,
3390, 1.5114, 4.220e-2,
3413, 1.4973, 3.420e-2,
3436, 1.4845, 2.740e-2,
3460, 1.4721, 2.200e-2,
3484, 1.4612, 1.860e-2,
3509, 1.4513, 1.520e-2,
3534, 1.4421, 1.260e-2,
3559, 1.4337, 1.060e-2,
3624, 1.4155, 8.020e-3,
3732, 1.3942, 6.850e-3,
3775, 1.3873, 6.600e-3,
3847, 1.3773, 6.960e-3,
3969, 1.3645, 9.160e-3,
4099, 1.3541, 1.110e-2,
4239, 1.3446, 1.450e-2,
4348, 1.3388, 2.000e-2,
4387, 1.3381, 2.300e-2,
4444, 1.3385, 2.600e-2,
4505, 1.3405, 2.900e-2,
4547, 1.3429, 2.930e-2,
4560, 1.3442, 3.000e-2,
4580, 1.3463, 2.850e-2,
4719, 1.3442, 1.730e-2,
4904, 1.3345, 1.290e-2,
5000, 1.3290, 1.200e-2,
5100, 1.3233, 1.250e-2,
5200, 1.3180, 1.340e-2,
5263, 1.3143, 1.400e-2,
5400, 1.3062, 1.750e-2,
5556, 1.2972, 2.400e-2,
5714, 1.2890, 3.500e-2,
5747, 1.2873, 3.800e-2,
5780, 1.2860, 4.200e-2,
5814, 1.2851, 4.600e-2,
5848, 1.2854, 5.200e-2,
5882, 1.2881, 5.700e-2,
6061, 1.3016, 6.900e-2,
6135, 1.3090, 7.000e-2,
6250, 1.3172, 6.700e-2,
6289, 1.3189, 6.500e-2,
6329, 1.3204, 6.400e-2,
6369, 1.3220, 6.200e-2,
6410, 1.3224, 5.900e-2,
6452, 1.3215, 5.700e-2,
6494, 1.3204, 5.600e-2,
6579, 1.3181, 5.500e-2,
6667, 1.3171, 5.700e-2,
6757, 1.3181, 5.800e-2,
6897, 1.3195, 5.700e-2,
7042, 1.3193, 5.500e-2,
7143, 1.3190, 5.500e-2,
7246, 1.3191, 5.400e-2,
7353, 1.3180, 5.200e-2,
7463, 1.3163, 5.200e-2,
7576, 1.3154, 5.200e-2,
7692, 1.3154, 5.200e-2,
7812, 1.3155, 5.000e-2,
7937, 1.3145, 4.700e-2,
8065, 1.3119, 4.300e-2,
8197, 1.3068, 3.900e-2,
8333, 1.2993, 3.700e-2,
8475, 1.2925, 3.900e-2,
8696, 1.2839, 4.000e-2,
8929, 1.2740, 4.200e-2,
9091, 1.2672, 4.400e-2,
9259, 1.2599, 4.500e-2,
9524, 1.2451, 4.600e-2,
9804, 1.2224, 4.700e-2,
10000, 1.1991, 5.100e-2,
10200, 1.1715, 6.500e-2,
10310, 1.1553, 7.500e-2,
10420, 1.1370, 8.800e-2,
10530, 1.1181, 1.080e-1,
10640, 1.1013, 1.340e-1,
10750, 1.0908, 1.680e-1,
10870, 1.0873, 2.040e-1,
11000, 1.0925, 2.480e-1,
11110, 1.1065, 2.800e-1,
11360, 1.1478, 3.410e-1,
11630, 1.2020, 3.790e-1,
11900, 1.2582, 4.090e-1,
