227.275, 1.505e-19, 
227.278, 1.493e-19, 
227.280, 1.472e-19, 
227.283, 1.308e-19, 
227.286, 1.151e-19, 
227.288, 1.046e-19, 
227.291, 9.676e-20, 
227.293, 1.007e-19, 
227.296, 1.024e-19, 
227.299, 9.744e-20, 
227.301, 9.405e-20, 
227.304, 9.393e-20, 
227.306, 1.013e-19, 
227.309, 1.201e-19, 
227.311, 1.302e-19, 
227.314, 1.305e-19, 
227.317, 1.313e-19, 
227.319, 1.326e-19, 
227.322, 1.359e-19, 
227.324, 1.403e-19, 
227.327, 1.437e-19, 
227.330, 1.465e-19, 
227.332, 1.372e-19, 
227.335, 1.241e-19, 
227.337, 1.273e-19, 
227.340, 1.338e-19, 
227.342, 1.406e-19, 
227.345, 1.474e-19, 
227.348, 1.434e-19, 
227.350, 1.386e-19, 
227.353, 1.221e-19, 
227.355, 1.076e-19, 
227.358, 1.101e-19, 
227.361, 1.130e-19, 
227.363, 1.182e-19, 
227.366, 1.207e-19, 
227.368, 1.150e-19, 
227.371, 1.103e-19, 
227.373, 1.077e-19, 
227.376, 1.085e-19, 
227.379, 1.146e-19, 
227.381, 1.181e-19, 
227.384, 1.186e-19, 
227.386, 1.109e-19, 
227.389, 9.630e-20, 
227.392, 8.272e-20, 
227.394, 6.979e-20, 
227.397, 7.615e-20, 
227.399, 9.161e-20, 
227.402, 1.097e-19, 
227.405, 1.287e-19, 
227.407, 1.221e-19, 
227.410, 1.099e-19, 
227.412, 8.640e-20, 
227.415, 6.146e-20, 
227.417, 6.155e-20, 
227.420, 6.406e-20, 
227.423, 1.101e-19, 
227.425, 1.532e-19, 
227.428, 1.697e-19, 
227.430, 1.755e-19, 
227.433, 1.317e-19, 
227.436, 9.234e-20, 
227.438, 6.605e-20, 
227.441, 4.127e-20, 
227.443, 1.966e-20, 
227.446, 2.969e-21, 
227.448, -6.056e-21, 
227.451, -9.838e-22, 
227.454, 2.057e-20, 
227.456, 5.123e-20, 
227.459, 8.992e-20, 
227.461, 1.117e-19, 
227.464, 1.224e-19, 
227.467, 1.141e-19, 
227.469, 9.661e-20, 
227.472, 8.227e-20, 
227.474, 6.904e-20, 
227.477, 7.344e-20, 
227.480, 8.190e-20, 
227.482, 9.440e-20, 
227.485, 1.074e-19, 
227.487, 1.055e-19, 
227.490, 1.027e-19, 
227.492, 9.318e-20, 
227.495, 8.533e-20, 
227.498, 9.193e-20, 
227.500, 9.901e-20, 
227.503, 1.084e-19, 
227.505, 1.126e-19, 
227.508, 1.010e-19, 
227.511, 8.975e-20, 
227.513, 7.937e-20, 
227.516, 7.222e-20, 
227.518, 7.030e-20, 
227.521, 7.588e-20, 
227.524, 9.052e-20, 
227.526, 1.004e-19, 
227.529, 1.059e-19, 
227.531, 1.040e-19, 
227.534, 9.707e-20, 
227.536, 9.092e-20, 
227.539, 8.516e-20, 
227.542, 7.947e-20, 
227.544, 7.380e-20, 
227.547, 7.250e-20, 
227.549, 7.221e-20, 
227.552, 7.698e-20, 
227.555, 8.243e-20, 
227.557, 9.179e-20, 
227.560, 1.013e-19, 
227.562, 1.072e-19, 
227.565, 1.154e-19, 
227.568, 1.450e-19, 
227.570, 1.728e-19, 
227.573, 1.918e-19, 
227.575, 2.131e-19, 
227.578, 2.416e-19, 
227.580, 2.622e-19, 
227.583, 2.647e-19, 
227.586, 2.551e-19, 
227.588, 2.253e-19, 
227.591, 2.025e-19, 
227.593, 1.882e-19, 
227.596, 1.579e-19, 
227.599, 1.124e-19, 
227.601, 9.747e-20, 
227.604, 1.034e-19, 
227.606, 1.230e-19, 
227.609, 1.496e-19, 
227.612, 1.621e-19, 
227.614, 1.696e-19, 
227.617, 1.640e-19, 
227.619, 1.552e-19, 
227.622, 1.446e-19, 
227.625, 1.338e-19, 
227.627, 1.389e-19, 
