227.275, 1.124e-19, 
227.278, 8.821e-20, 
227.280, 6.484e-20, 
227.283, 6.507e-20, 
227.286, 6.583e-20, 
227.288, 7.058e-20, 
227.291, 7.881e-20, 
227.293, 1.021e-19, 
227.296, 1.138e-19, 
227.299, 9.237e-20, 
227.301, 7.808e-20, 
227.304, 7.845e-20, 
227.306, 7.980e-20, 
227.309, 8.262e-20, 
227.311, 8.774e-20, 
227.314, 9.546e-20, 
227.317, 1.117e-19, 
227.319, 1.349e-19, 
227.322, 1.568e-19, 
227.324, 1.778e-19, 
227.327, 1.946e-19, 
227.330, 2.095e-19, 
227.332, 2.034e-19, 
227.335, 1.906e-19, 
227.337, 1.560e-19, 
227.340, 1.169e-19, 
227.342, 9.743e-20, 
227.345, 8.014e-20, 
227.348, 9.517e-20, 
227.350, 1.112e-19, 
227.353, 1.259e-19, 
227.355, 1.394e-19, 
227.358, 1.423e-19, 
227.361, 1.418e-19, 
227.363, 1.257e-19, 
227.366, 1.073e-19, 
227.368, 8.173e-20, 
227.371, 5.667e-20, 
227.373, 3.272e-20, 
227.376, 1.478e-20, 
227.379, 5.922e-21, 
227.381, 9.769e-21, 
227.384, 2.801e-20, 
227.386, 5.399e-20, 
227.389, 8.660e-20, 
227.392, 1.177e-19, 
227.394, 1.477e-19, 
227.397, 1.741e-19, 
227.399, 1.988e-19, 
227.402, 1.924e-19, 
227.405, 1.757e-19, 
227.407, 1.576e-19, 
227.410, 1.392e-19, 
227.412, 1.267e-19, 
227.415, 1.149e-19, 
227.417, 1.233e-19, 
227.420, 1.332e-19, 
227.423, 1.646e-19, 
227.425, 1.928e-19, 
227.428, 1.928e-19, 
227.430, 1.859e-19, 
227.433, 1.475e-19, 
227.436, 1.113e-19, 
227.438, 8.183e-20, 
227.441, 6.118e-20, 
227.443, 5.922e-20, 
227.446, 5.918e-20, 
227.448, 6.213e-20, 
227.451, 6.493e-20, 
227.454, 6.754e-20, 
227.456, 8.142e-20, 
227.459, 1.052e-19, 
227.461, 1.145e-19, 
227.464, 1.140e-19, 
227.467, 1.259e-19, 
227.469, 1.437e-19, 
227.472, 1.211e-19, 
227.474, 8.464e-20, 
227.477, 9.722e-20, 
227.480, 1.211e-19, 
227.482, 1.114e-19, 
227.485, 9.731e-20, 
227.487, 8.294e-20, 
227.490, 6.884e-20, 
227.492, 6.354e-20, 
227.495, 5.852e-20, 
227.498, 5.592e-20, 
227.500, 5.434e-20, 
227.503, 5.771e-20, 
227.505, 6.213e-20, 
227.508, 6.986e-20, 
227.511, 7.876e-20, 
227.513, 9.027e-20, 
227.516, 1.018e-19, 
227.518, 1.133e-19, 
227.521, 1.154e-19, 
227.524, 1.061e-19, 
227.526, 9.191e-20, 
227.529, 7.323e-20, 
227.531, 6.512e-20, 
227.534, 6.424e-20, 
227.536, 7.591e-20, 
227.539, 9.394e-20, 
227.542, 1.063e-19, 
227.544, 1.166e-19, 
227.547, 1.049e-19, 
227.549, 8.811e-20, 
227.552, 7.602e-20, 
227.555, 6.455e-20, 
227.557, 6.665e-20, 
227.560, 6.985e-20, 
227.562, 9.131e-20, 
227.565, 1.148e-19, 
227.568, 1.579e-19, 
227.570, 2.017e-19, 
227.573, 2.490e-19, 
227.575, 2.757e-19, 
227.578, 2.351e-19, 
227.580, 1.986e-19, 
227.583, 1.717e-19, 
227.586, 1.697e-19, 
227.588, 2.093e-19, 
227.591, 2.165e-19, 
227.593, 1.835e-19, 
227.596, 1.576e-19, 
227.599, 1.385e-19, 
227.601, 1.241e-19, 
227.604, 1.130e-19, 
227.606, 1.100e-19, 
227.609, 1.111e-19, 
227.612, 1.155e-19, 
227.614, 1.209e-19, 
227.617, 1.295e-19, 
227.619, 1.388e-19, 
227.622, 1.477e-19, 
227.625, 1.567e-19, 
227.627, 1.547e-19, 
227.630, 1.524e-19, 
227.632, 1.634e-19, 
227.635, 1.775e-19, 
227.637, 2.248e-19, 
227.640, 2.585e-19, 
227.643, 2.195e-19, 
227.645, 2.085e-19, 
227.648, 2.933e-19, 
227.650, 3.346e-19, 
227.653, 2.733e-19, 
227.656, 2.339e-19, 
227.658, 2.313e-19, 
227.661, 2.282e-19, 
227.663, 2.245e-19, 
227.666, 2.229e-19, 
227.669, 2.234e-19, 
227.671, 1.995e-19, 
227.674, 1.585e-19, 
227.676, 1.309e-19, 
227.679, 1.103e-19, 
227.682, 1.304e-19, 
227.684, 1.657e-19, 
227.687, 1.814e-19, 
227.689, 1.921e-19, 
227.692, 2.395e-19, 
227.694, 2.925e-19, 
227.697, 2.935e-19, 
227.700, 2.913e-19, 
227.702, 3.165e-19, 
227.705, 3.329e-19, 
227.707, 2.465e-19, 
227.710, 1.758e-19, 
227.713, 1.947e-19, 
227.715, 2.049e-19, 
227.718, 1.853e-19, 
227.720, 1.717e-19, 
227.723, 1.726e-19, 
227.726, 1.703e-19, 
227.728, 1.623e-19, 
227.731, 1.874e-19, 
227.733, 2.549e-19, 
227.736, 2.689e-19, 
227.739, 2.313e-19, 
227.741, 2.064e-19, 
227.744, 1.908e-19, 
227.746, 2.012e-19, 
227.749, 2.256e-19, 
227.752, 2.323e-19, 
227.754, 2.322e-19, 
227.757, 2.314e-19, 
227.759, 2.305e-19, 
227.762, 2.538e-19, 
227.764, 2.810e-19, 
227.767, 2.606e-19, 
227.770, 2.369e-19, 
227.772, 2.579e-19, 
227.775, 2.752e-19, 
227.777, 2.500e-19, 
227.780, 2.256e-19, 
227.783, 2.053e-19, 
227.785, 1.877e-19, 
227.788, 1.797e-19, 
227.790, 1.697e-19, 
227.793, 1.546e-19, 
227.796, 1.468e-19, 
227.798, 1.520e-19, 
227.801, 1.750e-19, 
227.803, 2.215e-19, 
227.806, 2.430e-19, 
227.809, 2.394e-19, 
227.811, 2.309e-19, 
227.814, 2.188e-19, 
227.816, 2.109e-19, 
227.819, 2.053e-19, 
227.822, 2.437e-19, 
227.824, 3.000e-19, 
227.827, 2.901e-19, 
227.829, 2.626e-19, 
227.832, 2.278e-19, 
227.835, 1.918e-19, 
227.837, 2.242e-19, 
227.840, 2.618e-19, 
227.842, 2.527e-19, 
227.845, 2.416e-19, 
227.848, 2.035e-19, 
227.850, 1.718e-19, 
227.853, 1.790e-19, 
227.855, 1.918e-19, 
227.858, 2.253e-19, 
227.861, 2.506e-19, 
227.863, 2.550e-19, 
227.866, 2.447e-19, 
227.868, 2.071e-19, 
227.871, 1.967e-19, 
227.873, 2.238e-19, 
227.876, 2.543e-19, 
227.879, 2.884e-19, 
227.881, 2.843e-19, 
227.884, 2.507e-19, 
227.886, 2.671e-19, 
227.889, 3.115e-19, 
227.892, 2.707e-19, 
227.894, 1.954e-19, 
227.897, 2.060e-19, 
227.899, 2.407e-19, 
227.902, 2.597e-19, 
227.905, 2.759e-19, 
227.907, 2.388e-19, 
227.910, 1.971e-19, 
227.912, 2.306e-19, 
227.915, 2.605e-19, 
227.918, 2.285e-19, 
227.920, 2.058e-19, 
227.923, 2.438e-19, 
227.925, 2.636e-19, 
227.928, 2.117e-19, 
227.931, 1.667e-19, 
227.933, 1.402e-19, 
227.936, 9.997e-20, 
227.938, 3.370e-20, 
227.941, 6.130e-21, 
227.944, 3.161e-20, 
227.946, 6.897e-20, 
227.949, 1.186e-19, 
227.951, 1.916e-19, 
227.954, 2.828e-19, 
227.957, 3.312e-19, 
227.959, 3.548e-19, 
227.962, 3.273e-19, 
227.964, 2.783e-19, 
227.967, 2.594e-19, 
227.970, 2.494e-19, 
227.972, 2.191e-19, 
227.975, 1.851e-19, 
