220.0031, 2.939e-19, 
220.0037, 3.436e-19, 
220.0043, 4.367e-19, 
220.0050, 4.139e-19, 
220.0056, 2.432e-19, 
220.0062, 2.185e-19, 
220.0068, 3.214e-19, 
220.0075, 3.917e-19, 
220.0081, 3.069e-19, 
220.0087, 2.707e-19, 
220.0093, 3.053e-19, 
220.0100, 3.070e-19, 
220.0106, 2.263e-19, 
220.0112, 1.851e-19, 
220.0119, 2.306e-19, 
220.0125, 3.758e-19, 
220.0131, 1.368e-19, 
220.0137, 3.257e-19, 
220.0144, 2.799e-19, 
220.0150, 3.613e-19, 
220.0156, 4.542e-19, 
220.0163, 3.606e-19, 
220.0169, 2.395e-19, 
220.0175, 1.793e-19, 
220.0181, 1.944e-19, 
220.0188, 2.878e-19, 
220.0194, 6.524e-19, 
220.0200, 1.428e-19, 
220.0207, 3.296e-19, 
220.0213, 2.809e-19, 
220.0219, 3.067e-19, 
220.0225, 3.467e-19, 
220.0232, 3.278e-19, 
220.0238, 3.145e-19, 
220.0244, 3.959e-19, 
220.0250, 1.776e-19, 
220.0257, 6.526e-19, 
220.0263, 3.128e-19, 
220.0269, 2.555e-19, 
220.0276, 2.636e-19, 
220.0282, 2.692e-19, 
220.0288, 2.388e-19, 
220.0294, 2.118e-19, 
220.0301, 2.236e-19, 
220.0307, 2.570e-19, 
220.0313, 2.516e-19, 
220.0320, 2.336e-19, 
220.0326, 2.526e-19, 
220.0332, 3.195e-19, 
220.0338, 3.524e-19, 
220.0345, 2.814e-19, 
220.0351, 2.211e-19, 
220.0357, 2.098e-19, 
220.0363, 2.305e-19, 
220.0370, 2.663e-19, 
220.0376, 2.893e-19, 
220.0382, 2.577e-19, 
220.0389, 2.568e-19, 
220.0395, 2.394e-19, 
220.0401, 2.211e-19, 
220.0407, 2.425e-19, 
220.0414, 3.031e-19, 
220.0420, 4.388e-19, 
220.0426, 4.326e-19, 
220.0433, 3.355e-19, 
220.0439, 2.554e-19, 
220.0445, 2.348e-19, 
220.0451, 2.776e-19, 
220.0458, 3.449e-19, 
220.0464, 3.109e-19, 
220.0470, 2.557e-19, 
220.0477, 2.519e-19, 
220.0483, 2.588e-19, 
220.0489, 2.039e-19, 
220.0495, 1.529e-19, 
220.0502, 1.699e-19, 
220.0508, 3.054e-19, 
220.0514, 7.196e-19, 
220.0520, 2.762e-19, 
220.0527, 2.357e-19, 
220.0533, 7.570e-19, 
220.0539, 5.600e-19, 
220.0546, 3.884e-19, 
220.0552, 3.125e-19, 
220.0558, 3.101e-19, 
220.0564, 2.904e-19, 
220.0571, 2.337e-19, 
220.0577, 2.298e-19, 
220.0583, 3.211e-19, 
220.0590, 5.458e-19, 
220.0596, 4.733e-19, 
220.0602, 3.912e-19, 
220.0608, 2.966e-19, 
220.0615, 2.233e-19, 
220.0621, 1.607e-19, 
220.0627, 1.390e-19, 
220.0634, 1.937e-19, 
220.0640, 3.061e-19, 
220.0646, 3.238e-19, 
220.0652, 2.347e-19, 
220.0659, 1.831e-19, 
220.0665, 1.866e-19, 
220.0671, 2.199e-19, 
