198	3.32000000000000e-19	0.560000000000000
199	3.21000000000000e-19	0.580000000000000
200	3.15000000000000e-19	0.590000000000000
201	3.12000000000000e-19	0.610000000000000
202	3.15000000000000e-19	0.630000000000000
203	3.22000000000000e-19	0.640000000000000
204	3.36000000000000e-19	0.660000000000000
205	3.56000000000000e-19	0.670000000000000
206	3.83000000000000e-19	0.690000000000000
207	4.18000000000000e-19	0.700000000000000
208	4.61000000000000e-19	0.710000000000000
209	5.11000000000000e-19	0.710000000000000
210	5.70000000000000e-19	0.720000000000000
211	6.39000000000000e-19	0.730000000000000
212	7.18000000000000e-19	0.740000000000000
213	8.08000000000000e-19	0.760000000000000
214	9.10000000000000e-19	0.770000000000000
215	1.02000000000000e-18	0.780000000000000
216	1.14000000000000e-18	0.800000000000000
217	1.28000000000000e-18	0.820000000000000
218	1.43000000000000e-18	0.840000000000000
219	1.59000000000000e-18	0.860000000000000
220	1.78000000000000e-18	0.880000000000000
221	1.97000000000000e-18	0.870000000000000
222	2.18000000000000e-18	0.870000000000000
223	2.41000000000000e-18	0.880000000000000
224	2.66000000000000e-18	0.890000000000000
225	2.92000000000000e-18	0.900000000000000
226	3.14000000000000e-18	0.870000000000000
227	3.41000000000000e-18	0.870000000000000
228	3.70000000000000e-18	0.870000000000000
229	4.01000000000000e-18	0.830000000000000
230	4.34000000000000e-18	0.910000000000000
231	4.67000000000000e-18	0.830000000000000
232	5.03000000000000e-18	0.920000000000000
233	5.38000000000000e-18	0.920000000000000
234	5.73000000000000e-18	0.930000000000000
235	6.11000000000000e-18	0.920000000000000
236	6.48000000000000e-18	0.910000000000000
237	6.84000000000000e-18	0.910000000000000
238	7.22000000000000e-18	0.910000000000000
239	7.57000000000000e-18	0.910000000000000
240	7.99000000000000e-18	0.910000000000000
241	8.36000000000000e-18	0.900000000000000
242	8.73000000000000e-18	0.890000000000000
243	9.04000000000000e-18	0.890000000000000
244	9.40000000000000e-18	0.900000000000000
245	9.62000000000000e-18	0.900000000000000
246	9.99000000000000e-18	0.900000000000000
247	1.01000000000000e-17	0.900000000000000
248	1.04000000000000e-17	0.910000000000000
249	1.07000000000000e-17	0.910000000000000
250	1.08000000000000e-17	0.900000000000000
251	1.08000000000000e-17	0.900000000000000
252	1.12000000000000e-17	0.910000000000000
253	1.11000000000000e-17	0.910000000000000
254	1.12000000000000e-17	0.920000000000000
255	1.12000000000000e-17	0.920000000000000
256	1.12000000000000e-17	0.920000000000000
257	1.10000000000000e-17	0.920000000000000
258	1.09000000000000e-17	0.910000000000000
259	1.11000000000000e-17	0.910000000000000
260	1.06000000000000e-17	0.910000000000000
261	1.07000000000000e-17	0.910000000000000
262	1.04000000000000e-17	0.920000000000000
263	1.01000000000000e-17	0.910000000000000
264	9.84000000000000e-18	0.910000000000000
265	9.60000000000000e-18	0.920000000000000
266	9.31000000000000e-18	0.920000000000000
267	8.79000000000000e-18	0.930000000000000
268	8.59000000000000e-18	0.930000000000000
269	8.02000000000000e-18	0.920000000000000
270	7.87000000000000e-18	0.920000000000000
271	7.31000000000000e-18	0.920000000000000
272	7.00000000000000e-18	0.920000000000000
273	6.57000000000000e-18	0.920000000000000
274	6.05000000000000e-18	0.910000000000000
275	5.75000000000000e-18	0.910000000000000
276	5.34000000000000e-18	0.900000000000000
277	5.00000000000000e-18	0.900000000000000
278	4.62000000000000e-18	0.890000000000000
279	4.26000000000000e-18	0.890000000000000
280	3.95000000000000e-18	0.890000000000000
281	3.60000000000000e-18	0.890000000000000
282	3.24000000000000e-18	0.880000000000000
283	3.01000000000000e-18	0.870000000000000
284	2.73000000000000e-18	0.870000000000000
285	2.44000000000000e-18	0.870000000000000
286	2.21000000000000e-18	0.870000000000000
287	2.00000000000000e-18	0.880000000000000
288	1.76000000000000e-18	0.880000000000000
289	1.57000000000000e-18	0.880000000000000
290	1.40000000000000e-18	0.880000000000000
291	1.26000000000000e-18	0.890000000000000
292	1.10000000000000e-18	0.890000000000000
293	9.90000000000000e-19	0.890000000000000
294	8.63000000000000e-19	0.880000000000000
295	7.67000000000000e-19	0.880000000000000
296	6.63000000000000e-19	0.880000000000000
297	5.87000000000000e-19	0.890000000000000
298	5.07000000000000e-19	0.890000000000000
299	4.50000000000000e-19	0.880000000000000
300	3.90000000000000e-19	0.880000000000000
301	3.42000000000000e-19	0.880000000000000
302	3.01000000000000e-19	0.860000000000000
303	2.61000000000000e-19	0.860000000000000
304	2.32000000000000e-19	0.870000000000000
305	1.98000000000000e-19	0.880000000000000
306	1.77000000000000e-19	0.850000000000000
307	1.53000000000000e-19	0.850000000000000
308	1.34000000000000e-19	0.780000000000000
309	1.21000000000000e-19	0.670000000000000
